Station,Camera,CameraName,Species,TrapAndCamera,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName
C_U18_Y1,288,CU206A,Sciurus carolinensis,C_U18_Y1_288,2022-10-18 06:58:09,2022-10-18,06:58:09,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\03,0317c972-219a-4903-be5e-7742554ed9a9.jpg
C_L64_Y1,564,CL604A,Sciurus carolinensis,C_L64_Y1_564,2022-10-18 07:15:52,2022-10-18,07:15:52,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7f,7f74ca28-0d31-48ce-b918-9c8750b2c2c9.jpg
C_U3_Y1,187,CU103A,Odocoileus virginianus,C_U3_Y1_187,2022-10-18 07:58:23,2022-10-18,07:58:23,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\59,59a3ec86-fb74-475e-8bae-7fb33731a371.jpg
C_U46_Y1,605,CU410A,Sciurus carolinensis,C_U46_Y1_605,2022-10-18 08:03:08,2022-10-18,08:03:08,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7e,7e8e3181-03fa-4f5f-9700-35bb5e366fd9.jpg
C_U67_Y1,635,CU607A,Tamias striatus,C_U67_Y1_635,2022-10-18 08:13:07,2022-10-18,08:13:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e1,e1b6f98b-6b34-4e15-aeeb-e3513a1b9d51.jpg
C_U67_Y1,635,CU607A,Tamias striatus,C_U67_Y1_635,2022-10-18 08:24:55,2022-10-18,08:24:55,708,11,0.2,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8b,8b81ac6d-cca1-46b1-95ce-1b8475547f58.jpg
C_L61_Y1,560,CL601A,Odocoileus virginianus,C_L61_Y1_560,2022-10-18 08:46:50,2022-10-18,08:46:50,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6e,6e0450e8-ac31-4b91-bda6-a3c026402466.jpg
C_L2_Y1,171,CL102A,Odocoileus virginianus,C_L2_Y1_171,2022-10-18 13:56:09,2022-10-18,13:56:09,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\99,99a1c128-b793-4a26-ad1c-9318242055cb.jpg
C_U64_Y1,629,CU604A,Sciurus carolinensis,C_U64_Y1_629,2022-10-18 15:42:20,2022-10-18,15:42:20,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9b,9bc91382-3e87-413a-a5da-3c6ef7e23c86.jpg
C_L39_Y1,534,CL403A,Odocoileus virginianus,C_L39_Y1_534,2022-10-18 17:09:23,2022-10-18,17:09:23,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e4,e4488114-c293-4160-9528-02cefaa7d476.jpg
C_L31_Y1,525,CL307A,Procyon lotor,C_L31_Y1_525,2022-10-18 18:25:28,2022-10-18,18:25:28,42872,714,11.9,0.5,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c6,c6042b7c-6312-4e68-b63f-2fbf1528c75a.jpg
C_U5_Y1,190,CU105A,Dasypus novemcinctus,C_U5_Y1_190,2022-10-18 18:25:43,2022-10-18,18:25:43,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\79,797459cc-ac73-4216-8779-dafbeeebc748.jpg
C_U66_Y1,633,CU606A,Odocoileus virginianus,C_U66_Y1_633,2022-10-18 18:30:18,2022-10-18,18:30:18,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4d,4d62bdd0-56a3-49fb-b565-2f58ea11481f.jpg
C_L63_Y1,562,CL603A,unknown lagomorph,C_L63_Y1_562,2022-10-18 18:30:59,2022-10-18,18:30:59,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4d,4d422364-133f-4be3-adf6-ca14c8f4c2b8.jpg
C_U24_Y1,302,CU212A,Procyon lotor,C_U24_Y1_302,2022-10-18 18:37:36,2022-10-18,18:37:36,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c7,c7c902a2-2030-4793-96f1-cdea82e9407c.jpg
C_U13_Y1,278,CU201A,Odocoileus virginianus,C_U13_Y1_278,2022-10-18 18:59:07,2022-10-18,18:59:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ed,ed8f38ae-9cf3-406c-bc97-389194f6986c.jpg
C_L31_Y1,525,CL307A,Procyon lotor,C_L31_Y1_525,2022-10-18 19:22:21,2022-10-18,19:22:21,3413,56,0.9,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b2,b2930aff-d07f-4d44-a07b-4a5891a16e97.jpg
C_U33_Y1,583,CU309A,Didelphis virginiana,C_U33_Y1_583,2022-10-18 19:23:57,2022-10-18,19:23:57,171340,2855,47.6,2.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7e,7e8c9ac7-e3f1-4cbd-8161-a3a9bedb4143.jpg
C_L5_Y1,177,CL105A,unknown rodent,C_L5_Y1_177,2022-10-18 19:32:51,2022-10-18,19:32:51,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\43,43dd8196-0984-4d77-86e9-c73d4fdfba69.jpg
C_L15_Y1,256,CL203A,unknown lagomorph,C_L15_Y1_256,2022-10-18 19:42:32,2022-10-18,19:42:32,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d7,d7745e69-1a26-45b4-af5d-990c2b50f9af.jpg
C_U64_Y1,629,CU604A,Didelphis virginiana,C_U64_Y1_629,2022-10-18 19:48:27,2022-10-18,19:48:27,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a1,a1ab8ec0-377f-4154-85d2-50256f4d7aa1.jpg
C_U64_Y1,629,CU604A,Procyon lotor,C_U64_Y1_629,2022-10-18 20:34:19,2022-10-18,20:34:19,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\44,44e5b2e8-c339-4c45-9b86-733cf1544cac.jpg
C_U67_Y1,635,CU607A,Canis latrans,C_U67_Y1_635,2022-10-18 20:48:13,2022-10-18,20:48:13,85803,1430,23.8,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a6,a654b81c-22f7-4865-8b21-23f6b6e34004.jpg
C_U52_Y1,613,CU504A,Didelphis virginiana,C_U52_Y1_613,2022-10-18 20:59:28,2022-10-18,20:59:28,59765,996,16.6,0.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\08,086564aa-3727-4689-91a6-4b55fba88f52.jpg
C_U67_Y1,635,CU607A,Canis latrans,C_U67_Y1_635,2022-10-18 21:30:31,2022-10-18,21:30:31,2538,42,0.7,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3a,3ad3a8af-3064-48e7-a556-19da82556dae.jpg
C_L39_Y1,534,CL403A,Procyon lotor,C_L39_Y1_534,2022-10-18 22:01:08,2022-10-18,22:01:08,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d8,d8886590-2036-474f-969a-dbf221329634.jpg
C_L29_Y1,521,CL305A,unknown lagomorph,C_L29_Y1_521,2022-10-18 22:59:37,2022-10-18,22:59:37,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c4,c46b2718-ac01-47e6-8871-ee810c842037.jpg
C_U33_Y1,583,CU309A,Procyon lotor,C_U33_Y1_583,2022-10-18 23:08:08,2022-10-18,23:08:08,175886,2931,48.9,2.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\98,9852e9de-659e-4323-b6e4-53beff9af7c2.jpg
C_L66_Y1,568,CL606A,Procyon lotor,C_L66_Y1_568,2022-10-18 23:31:51,2022-10-18,23:31:51,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7d,7de564be-cd4d-4838-97c4-474768cde2b6.jpg
C_L5_Y1,177,CL105A,unknown rodent,C_L5_Y1_177,2022-10-19 00:35:18,2022-10-19,00:35:18,18147,302,5.0,0.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\01,01402913-32d6-48d1-bf53-cd2275b9a360.jpg
C_U30_Y1,579,CU306A,Procyon lotor,C_U30_Y1_579,2022-10-19 02:13:37,2022-10-19,02:13:37,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\15,15db1d28-1704-4e41-b2b8-8db2202b4cdd.jpg
C_U66_Y1,633,CU606A,Odocoileus virginianus,C_U66_Y1_633,2022-10-19 02:49:20,2022-10-19,02:49:20,29942,499,8.3,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8f,8f1ee977-4238-4ada-903e-ba60c5b16e1c.jpg
C_U9_Y1,196,CU109A,Procyon lotor,C_U9_Y1_196,2022-10-19 04:11:26,2022-10-19,04:11:26,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1d,1dea324d-8d69-429e-b274-14aa1644f373.jpg
C_L17_Y1,263,CL205A,Odocoileus virginianus,C_L17_Y1_263,2022-10-19 05:42:25,2022-10-19,05:42:25,181439,3023,50.4,2.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7c,7c1a400c-ae2f-49b5-be4a-7dc87e558d45.jpg
C_U25_Y1,572,CU301A,Lynx rufus,C_U25_Y1_572,2022-10-19 07:18:52,2022-10-19,07:18:52,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\85,85941bc7-1110-43f9-b7ff-032bff704bc7.jpg
C_U67_Y1,635,CU607A,unknown lagomorph,C_U67_Y1_635,2022-10-19 07:25:33,2022-10-19,07:25:33,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c8,c8a2c550-bb8d-4792-8c30-da37711ed3fc.jpg
C_U67_Y1,635,CU607A,Tamias striatus,C_U67_Y1_635,2022-10-19 07:44:09,2022-10-19,07:44:09,83954,1399,23.3,1.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\33,336d7f66-c9aa-4079-85f6-24a0d0b47f1f.jpg
C_U62_Y1,625,CU602A,Sciurus carolinensis,C_U62_Y1_625,2022-10-19 07:50:37,2022-10-19,07:50:37,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f1,f14f73c8-8aef-4f44-8edb-a3d9a78d43ec.jpg
C_U25_Y1,572,CU301A,Odocoileus virginianus,C_U25_Y1_572,2022-10-19 08:20:20,2022-10-19,08:20:20,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bc,bcfc1915-3629-461e-b6cd-1971db68c631.jpg
C_U25_Y1,572,CU301A,Odocoileus virginianus,C_U25_Y1_572,2022-10-19 08:20:20,2022-10-19,08:20:20,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bc,bcfc1915-3629-461e-b6cd-1971db68c631.jpg
C_U67_Y1,635,CU607A,Odocoileus virginianus,C_U67_Y1_635,2022-10-19 08:24:38,2022-10-19,08:24:38,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\32,329ad0f0-b643-4353-b0a0-fa0b24f7b3e8.jpg
C_L30_Y1,523,CL306A,Odocoileus virginianus,C_L30_Y1_523,2022-10-19 08:45:07,2022-10-19,08:45:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1f,1f1fd9f7-7d98-4765-890f-fe938231e986.jpg
C_L30_Y1,523,CL306A,Odocoileus virginianus,C_L30_Y1_523,2022-10-19 08:45:07,2022-10-19,08:45:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1f,1f1fd9f7-7d98-4765-890f-fe938231e986.jpg
C_L28_Y1,519,CL304A,Odocoileus virginianus,C_L28_Y1_519,2022-10-19 09:46:00,2022-10-19,09:46:00,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\54,54df77c4-bb48-403b-8ada-d9a2137b9d49.jpg
C_L25_Y1,516,CL302A,Odocoileus virginianus,C_L25_Y1_516,2022-10-19 10:08:03,2022-10-19,10:08:03,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b2,b27e927f-d71c-4162-969f-838d84ada989.jpg
C_L4_Y1,176,CL104A,Odocoileus virginianus,C_L4_Y1_176,2022-10-19 10:25:42,2022-10-19,10:25:42,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3c,3cb3f40b-c31f-4b7f-9227-abd292a31a37.jpg
C_L28_Y1,519,CL304A,Odocoileus virginianus,C_L28_Y1_519,2022-10-19 10:29:56,2022-10-19,10:29:56,2636,43,0.7,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\63,630788a5-4af0-470b-9230-0606c6ad6127.jpg
C_L18_Y1,265,CL206A,Seiurus aurocapilla,C_L18_Y1_265,2022-10-19 11:05:55,2022-10-19,11:05:55,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\94,94d0c70e-d5de-40d5-a353-d43e5e612740.jpg
C_L16_Y1,261,CL204A,Sciurus carolinensis,C_L16_Y1_261,2022-10-19 13:33:22,2022-10-19,13:33:22,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\35,357a2b8a-eb5c-4dd6-a150-9c824d6b8bca.jpg
C_U19_Y1,290,CU207A,Dasypus novemcinctus,C_U19_Y1_290,2022-10-19 14:54:51,2022-10-19,14:54:51,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ab,ab277f8d-78d7-4f97-9eaf-848a8cea55bc.jpg
C_L24_Y1,274,CL212A,Sciurus carolinensis,C_L24_Y1_274,2022-10-19 14:55:44,2022-10-19,14:55:44,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bd,bd1fb1a8-16a5-4fe1-98d1-375d82c73da7.jpg
C_U46_Y1,605,CU410A,Sciurus carolinensis,C_U46_Y1_605,2022-10-19 15:03:51,2022-10-19,15:03:51,111643,1860,31.0,1.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e6,e66cb4c7-cb26-4625-8304-06c5d8e51809.jpg
C_L64_Y1,564,CL604A,Sciurus carolinensis,C_L64_Y1_564,2022-10-19 15:34:48,2022-10-19,15:34:48,116336,1938,32.3,1.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c9,c9a6e3b0-0a70-41ab-a64c-61a3e590ae10.jpg
C_U5_Y1,190,CU105A,Sciurus carolinensis,C_U5_Y1_190,2022-10-19 16:45:48,2022-10-19,16:45:48,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\68,686ae263-1824-4d77-b36d-909d2cdbaca9.jpg
C_L64_Y1,564,CL604A,Sciurus carolinensis,C_L64_Y1_564,2022-10-19 17:03:56,2022-10-19,17:03:56,5348,89,1.5,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\77,77d9aa39-b42e-4e75-8ec7-2464c28e327c.jpg
C_U9_Y1,196,CU109A,Odocoileus virginianus,C_U9_Y1_196,2022-10-19 18:59:30,2022-10-19,18:59:30,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e2,e2507e88-137d-4a84-86b7-3d594ac65ed3.jpg
C_L5_Y1,177,CL105A,unknown rodent,C_L5_Y1_177,2022-10-19 20:01:44,2022-10-19,20:01:44,69986,1166,19.4,0.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\39,3977ae7e-c41d-44e1-ab82-8fde6f5eef17.jpg
C_L5_Y1,177,CL105A,Dasypus novemcinctus,C_L5_Y1_177,2022-10-19 20:14:07,2022-10-19,20:14:07,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d7,d7832818-7e4b-4f70-9ea5-70bc41c1635c.jpg
C_U41_Y1,595,CU405A,Urocyon cinereoargenteus,C_U41_Y1_595,2022-10-19 21:00:58,2022-10-19,21:00:58,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d0,d050e22b-a6eb-49f1-acb6-2a2f52f5a79a.jpg
C_U35_Y1,586,CU311A,unknown lagomorph,C_U35_Y1_586,2022-10-19 21:05:52,2022-10-19,21:05:52,142935,2382,39.7,1.7,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\48,4851308b-3aaa-4d2b-bf26-a9f180a0dd1f.jpg
C_U25_Y1,572,CU301A,Didelphis virginiana,C_U25_Y1_572,2022-10-19 21:18:00,2022-10-19,21:18:00,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f9,f94eb468-a297-4634-a9b0-aa7efbee41e3.jpg
C_U35_Y1,586,CU311A,unknown lagomorph,C_U35_Y1_586,2022-10-19 21:22:22,2022-10-19,21:22:22,990,16,0.3,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\73,73070d33-c351-4c5e-ad27-edd64955b44c.jpg
C_L5_Y1,177,CL105A,unknown rodent,C_L5_Y1_177,2022-10-19 21:41:43,2022-10-19,21:41:43,5999,99,1.7,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\de,de60c4e8-e8ee-4108-8e35-b99419385d0a.jpg
C_U62_Y1,625,CU602A,Urocyon cinereoargenteus,C_U62_Y1_625,2022-10-19 22:17:48,2022-10-19,22:17:48,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d4,d4c3c462-6825-4f26-a41c-5573146b7878.jpg
C_U62_Y1,625,CU602A,Urocyon cinereoargenteus,C_U62_Y1_625,2022-10-19 22:53:16,2022-10-19,22:53:16,2128,35,0.6,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f2,f2f4ae02-564d-41ec-92cc-0fb0eba7b32e.jpg
C_U64_Y1,629,CU604A,Odocoileus virginianus,C_U64_Y1_629,2022-10-19 23:25:54,2022-10-19,23:25:54,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\67,673af9b6-a6e1-4cdf-a707-02985d2c11d2.jpg
C_U35_Y1,587,CU311B,unknown lagomorph,C_U35_Y1_587,2022-10-19 23:39:39,2022-10-19,23:39:39,8237,137,2.3,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\3a,3a73c090-5f66-42e5-8b09-4307a6445ab6.jpg
C_L30_Y1,523,CL306A,unknown lagomorph,C_L30_Y1_523,2022-10-20 00:49:33,2022-10-20,00:49:33,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fc,fc967365-26c9-4b09-b056-a17cdc6b95ad.jpg
C_U35_Y1,587,CU311B,unknown lagomorph,C_U35_Y1_587,2022-10-20 01:33:00,2022-10-20,01:33:00,6801,113,1.9,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\29,295cfb30-da70-43e8-9a1f-a5f3f8fac832.jpg
C_U1_Y1,185,CU101A,Odocoileus virginianus,C_U1_Y1_185,2022-10-20 01:40:03,2022-10-20,01:40:03,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\67,672f2c87-d886-463b-b2b8-17506d5e7bad.jpg
C_U50_Y1,610,CU502A,Odocoileus virginianus,C_U50_Y1_610,2022-10-20 02:04:59,2022-10-20,02:04:59,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b0,b0eec0ea-98ee-475e-b336-2d76ce125f3a.jpg
C_U67_Y1,635,CU607A,Canis latrans,C_U67_Y1_635,2022-10-20 02:20:07,2022-10-20,02:20:07,103776,1729,28.8,1.2,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\26,260e04ac-784e-4d63-8270-3a003307de10.jpg
C_U35_Y1,586,CU311A,unknown lagomorph,C_U35_Y1_586,2022-10-20 03:05:55,2022-10-20,03:05:55,5575,92,1.5,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ef,ef3eba4e-f4b3-4d37-a947-b08fae45769e.jpg
C_L31_Y1,525,CL307A,Procyon lotor,C_L31_Y1_525,2022-10-20 03:36:38,2022-10-20,03:36:38,116057,1934,32.2,1.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\46,462e439a-58a5-431b-9e48-b22d9a4f9109.jpg
C_U35_Y1,586,CU311A,unknown lagomorph,C_U35_Y1_586,2022-10-20 04:15:31,2022-10-20,04:15:31,4176,69,1.2,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\0e,0e4eb8d6-9170-4def-80e9-13158c7a8a3e.jpg
C_L18_Y1,265,CL206A,unknown lagomorph,C_L18_Y1_265,2022-10-20 04:41:25,2022-10-20,04:41:25,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\cf,cfa47a46-9dcb-4c60-bf97-6b1a1db907f6.jpg
C_U10_Y1,198,CU110A,Procyon lotor,C_U10_Y1_198,2022-10-20 04:46:21,2022-10-20,04:46:21,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a1,a19a7b38-3144-4d38-8524-276906fc391e.jpg
C_U35_Y1,587,CU311B,unknown lagomorph,C_U35_Y1_587,2022-10-20 06:14:55,2022-10-20,06:14:55,7164,119,2.0,0.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\1d,1dd04d58-49ed-449a-bad4-eca630963f32.jpg
C_L17_Y1,263,CL205A,Sciurus carolinensis,C_L17_Y1_263,2022-10-20 07:06:13,2022-10-20,07:06:13,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\64,6461a1e0-a8c5-4a20-888e-4c439223a122.jpg
C_L12_Y1,183,CL112A,Odocoileus virginianus,C_L12_Y1_183,2022-10-20 09:08:10,2022-10-20,09:08:10,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\79,79ded7dd-916e-43e1-b6c1-484cd1d39e2d.jpg
C_U67_Y1,635,CU607A,Tamias striatus,C_U67_Y1_635,2022-10-20 09:12:59,2022-10-20,09:12:59,91730,1528,25.5,1.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d3,d325222e-8000-40c6-8ab0-3697b80640d2.jpg
C_L61_Y1,560,CL601A,Odocoileus virginianus,C_L61_Y1_560,2022-10-20 09:13:20,2022-10-20,09:13:20,174390,2906,48.4,2.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ad,ad8e44e6-e98c-4e06-ba09-2a83fa148b45.jpg
C_U67_Y1,635,CU607A,unknown passerine,C_U67_Y1_635,2022-10-20 09:17:53,2022-10-20,09:17:53,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e2,e2cb9fb4-de97-444e-9427-4f55c9d703ac.jpg
C_U62_Y1,625,CU602A,Sciurus carolinensis,C_U62_Y1_625,2022-10-20 10:28:26,2022-10-20,10:28:26,95869,1597,26.6,1.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\77,77ce98c6-ec8b-454b-bb23-3cb156f6c527.jpg
C_U10_Y1,198,CU110A,Procyon lotor,C_U10_Y1_198,2022-10-20 11:46:34,2022-10-20,11:46:34,25213,420,7.0,0.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\31,31edd88f-624d-4b08-9131-4672486edc09.jpg
C_U64_Y1,629,CU604A,Sciurus carolinensis,C_U64_Y1_629,2022-10-20 12:06:06,2022-10-20,12:06:06,159826,2663,44.4,1.8,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\95,95564543-b998-4fe1-bccf-bce9050e83b3.jpg
C_L22_Y1,270,CL210A,Sciurus carolinensis,C_L22_Y1_270,2022-10-20 13:35:44,2022-10-20,13:35:44,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d7,d78c92d4-fbe1-4475-af44-6ea428fa44b7.jpg
C_U42_Y1,597,CU406A,Sciurus carolinensis,C_U42_Y1_597,2022-10-20 13:42:23,2022-10-20,13:42:23,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f2,f283f861-b835-40a4-a83e-4daac05fd621.jpg
C_L63_Y1,562,CL603A,Odocoileus virginianus,C_L63_Y1_562,2022-10-20 14:20:05,2022-10-20,14:20:05,200273,3337,55.6,2.3,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\75,75e4cc55-1bf8-448e-9aed-52ba17ca263e.jpg
C_L58_Y1,555,CL510A,unknown passerine,C_L58_Y1_555,2022-10-20 15:56:27,2022-10-20,15:56:27,268628,4477,74.6,3.1,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\35,35662a9c-07a5-4f95-8071-141c3078b4d2.jpg
C_L18_Y1,265,CL206A,Sciurus carolinensis,C_L18_Y1_265,2022-10-20 16:00:49,2022-10-20,16:00:49,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f9,f9390bf4-a0c7-4f03-8602-d3b51a93fdd7.jpg
C_L39_Y1,534,CL403A,Didelphis virginiana,C_L39_Y1_534,2022-10-20 16:35:42,2022-10-20,16:35:42,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\df,dffb6b59-2d24-4811-975d-b67b7d09b738.jpg
C_L65_Y1,566,CL605A,Odocoileus virginianus,C_L65_Y1_566,2022-10-20 17:01:53,2022-10-20,17:01:53,292837,4880,81.3,3.4,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f0,f011aaf5-ef87-4776-b468-76e50cfffcb3.jpg
C_U1_Y1,185,CU101A,Odocoileus virginianus,C_U1_Y1_185,2022-10-20 17:08:26,2022-10-20,17:08:26,55703,928,15.5,0.6,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\36,362155fa-abca-4f66-94cc-2435f3bb2b3a.jpg
C_L1_Y1,169,CL101A,Sciurus carolinensis,C_L1_Y1_169,2022-10-20 17:29:45,2022-10-20,17:29:45,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\74,74a73b07-ef05-495b-8370-f70fbae807eb.jpg
C_U11_Y1,199,CU111A,Odocoileus virginianus,C_U11_Y1_199,2022-10-20 17:43:29,2022-10-20,17:43:29,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c0,c06a41fa-0ea5-4ac6-a044-b08fb91387af.jpg
C_L4_Y1,176,CL104A,unknown lagomorph,C_L4_Y1_176,2022-10-20 18:42:40,2022-10-20,18:42:40,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\a7,a743c7b6-8652-4143-8734-f4c29e1c6cd4.jpg
C_U19_Y1,290,CU207A,Odocoileus virginianus,C_U19_Y1_290,2022-10-20 19:30:46,2022-10-20,19:30:46,0,0,0.0,0.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\90,9034af5b-9418-4705-8351-082574f90bd3.jpg
C_U64_Y1,629,CU604A,Didelphis virginiana,C_U64_Y1_629,2022-10-20 19:42:44,2022-10-20,19:42:44,172457,2874,47.9,2.0,C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8f,8f2ec80d-5deb-45a6-bb9b-c233fa96c9a6.jpg
